brand,perfume_name,perfume_type,perfume_name_cleaned,avg_original_price_per_liter,avg_reduced_price_per_liter
Byredo,BYREDO Eau de Parfum Oud Immortel,Eau de Parfum,Oud Immortel,2850.0,
Byredo,BYREDO Eau de Parfum Bal D' Afrique,Eau de Parfum,Bal D' Afrique,2669.9,
Byredo,BYREDO Eau de Parfum Pulp,Eau de Parfum,Pulp,2850.0,
Byredo,BYREDO Eau de Parfum Sundazed,Eau de Parfum,Sundazed,2850.0,
Byredo,BYREDO Eau de Parfum Accord Oud - EdP 100ml,Eau de Parfum,Accord Oud - EdP 100ml,3300.0,
Byredo,BYREDO Eau de Parfum Black Saffron,Eau de Parfum,Black Saffron,2850.0,
Byredo,BYREDO Eau de Parfum Rose of No Man´s Land,Eau de Parfum,Rose of No Man´s Land,2850.0,
Byredo,BYREDO Eau de Parfum Mumbai Noise,Eau de Parfum,Mumbai Noise,2850.0,
Byredo,BYREDO Parfum Extrait de Parfum Vanille Antique,Parfum,Vanille Antique,6659.8,
Byredo,BYREDO Eau de Parfum Young Rose,Eau de Parfum,Young Rose,2850.0,
Byredo,BYREDO Eau de Parfum Mojave Ghost Alcohol-free,Eau de Parfum,Mojave Ghost Alcohol-free,2669.9,
Byredo,BYREDO Eau de Parfum Mojave Ghost,Eau de Parfum,Mojave Ghost,2850.0,
Byredo,BYREDO Eau de Parfum Blanche,Eau de Parfum,Blanche,2400.0,
Byredo,BYREDO Eau de Parfum Inflorescence,Eau de Parfum,Inflorescence,2984.95,
Byredo,BYREDO Parfum Desert Dawn,Parfum,Desert Dawn,2400.0,
Byredo,BYREDO Eau de Parfum 1996,Eau de Parfum,1996,2850.0,
Byredo,BYREDO Eau de Parfum Gypsy Water,Eau de Parfum,Gypsy Water,2850.0,
Byredo,BYREDO Eau de Parfum Bibliothèque,Eau de Parfum,Bibliothèque,2850.0,
Byredo,BYREDO Parfum Animalique,Parfum,Animalique,3699.8,
Byredo,BYREDO Eau de Parfum Mixed Emotions,Eau de Parfum,Mixed Emotions,3300.0,
Byredo,BYREDO Eau de Parfum Bal D´Afrique,Eau de Parfum,Bal D´Afrique,3049.9,
Byredo,BYREDO Eau de Parfum SUPER CEDAR,Eau de Parfum,SUPER CEDAR,2850.0,
Byredo,BYREDO Eau de Parfum Eyes Closed,Eau de Parfum,Eyes Closed,2669.9,
ANFAS,ANFAS Eau de Parfum Dhai,Eau de Parfum,Dhai,5666.67,
ANFAS,ANFAS Parfum Shaouq,Parfum,Shaouq,4600.0,
ANFAS,ANFAS Eau de Parfum Haneen,Eau de Parfum,Haneen,4333.33,
ANFAS,ANFAS Eau de Parfum Rahaba,Eau de Parfum,Rahaba,3426.67,
ANFAS,ANFAS Eau de Parfum Red Ishq,Eau de Parfum,Red Ishq,4600.0,
ANFAS,ANFAS Eau de Parfum Salam,Eau de Parfum,Salam,3266.67,
ANFAS,ANFAS Eau de Parfum Ghala,Eau de Parfum,Ghala,4333.33,
ANFAS,ANFAS Eau de Parfum Jannah,Eau de Parfum,Jannah,4333.33,
OAK,OAK Eau de Parfum URSPRUNG Eau de Parfum,Eau de Parfum,URSPRUNG,1299.9,1104.9
OAK,OAK Eau de Parfum URSPRUNG Eau de Parfum,Eau de Parfum,URSPRUNG,1699.8,1444.8
Jo Malone,Jo Malone London Eau de Cologne Cologne Poppy & Barley,Eau de Cologne,Cologne Poppy & Barley,2433.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Lime Basil & Mandarin,Eau de Cologne,Cologne Lime Basil & Mandarin,1951.5,
Jo Malone,Jo Malone London Eau de Cologne Cologne Wild Bluebell,Eau de Cologne,Cologne Wild Bluebell,1935.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Intense Jasmine Sambac & Marigold,Eau de Cologne,Cologne Intense Jasmine Sambac & Marigold,1868.0,
Jo Malone,Jo Malone London Eau de Parfum Cologne Intense Taif Rose,Eau de Parfum,Cologne Intense Taif Rose,2176.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Peony & Blush Suede,Eau de Cologne,Cologne Peony & Blush Suede,1695.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Intense Red Hibiscus,Eau de Cologne,Cologne Intense Red Hibiscus,1868.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Mimosa & Cardamom,Eau de Cologne,Cologne Mimosa & Cardamom,1544.0,
Jo Malone,Jo Malone London Parfum Cologne Fir & Artemisia,Parfum,Cologne Fir & Artemisia,1411.5,
Jo Malone,Jo Malone London Parfum Cologne Intense Hinoki & Cedarwood Cologne Intense,Parfum,Cologne Intense Hinoki & Cedarwood Cologne Intense,2349.95,
Jo Malone,Jo Malone London Parfum Cologne Intense RED HIBISCUS COLOGNE INTENSE,Parfum,Cologne Intense RED HIBISCUS COLOGNE INTENSE,2740.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Gardenia & Oud Absolu,Eau de Cologne,Cologne Gardenia & Oud Absolu,2950.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Intense Dark Amber & Ginger Lily,Eau de Cologne,Cologne Intense Dark Amber & Ginger Lily,1868.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Sakura Cherry Blossom,Eau de Cologne,Cologne Sakura Cherry Blossom,2930.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Wood Sage & Sea Salt,Eau de Cologne,Cologne Wood Sage & Sea Salt,1533.83,
Jo Malone,Jo Malone London Eau de Cologne Cologne BLACKBERYY & BAY COLOGNE,Eau de Cologne,Cologne BLACKBERYY & BAY COLOGNE,1544.0,
Jo Malone,Jo Malone London Parfum Cologne English Pear and Sweet Pea,Parfum,Cologne English Pear and Sweet Pea,1544.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne English Oak & Hazelnut,Eau de Cologne,Cologne English Oak & Hazelnut,1935.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Nectarine Blossom & Honey,Eau de Cologne,Cologne Nectarine Blossom & Honey,1544.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Silver Birch & Lavender,Eau de Cologne,Cologne Silver Birch & Lavender,1544.0,
Jo Malone,Jo Malone London Eau de Parfum Cologne Intense Cypress & Grapevine Cologne Intense,Eau de Parfum,Cologne Intense Cypress & Grapevine Cologne Intense,1868.0,
Jo Malone,Jo Malone London Eau de Parfum Cologne Intense Oud & Bergamot,Eau de Parfum,Cologne Intense Oud & Bergamot,1868.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Intense Myrrh & Tonka,Eau de Cologne,Cologne Intense Myrrh & Tonka,1868.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Lime Basil & Mandarine,Eau de Cologne,Cologne Lime Basil & Mandarine,1544.0,
Jo Malone,Jo Malone London Eau de Toilette Cologne BEACH BLOSSOM,Eau de Toilette,Cologne BEACH BLOSSOM,1835.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Intense Velvet Rose & Oud Cologne Intense,Eau de Cologne,Cologne Intense Velvet Rose & Oud Cologne Intense,1868.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Poppy & Barley,Eau de Cologne,Cologne Poppy & Barley,1168.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Orange Blossom,Eau de Cologne,Cologne Orange Blossom,1920.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Poppy & Barley,Eau de Cologne,Cologne Poppy & Barley,1920.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Intense Myrrh & Tonka Special Edition,Eau de Cologne,Cologne Intense Myrrh & Tonka Special Edition,1640.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne ENGLISH PEAR & FREESIA COLOGNE,Eau de Cologne,Cologne ENGLISH PEAR & FREESIA COLOGNE,1544.0,
Jo Malone,Jo Malone London Parfum Cologne Intense Hinoki & Cedarwood,Parfum,Cologne Intense Hinoki & Cedarwood,1868.0,
Jo Malone,Jo Malone London Eau de Cologne Cologne Intense Scarlet Poppy,Eau de Cologne,Cologne Intense Scarlet Poppy,1868.0,
Jean Paul Gaultier,Jean Paul Gaultier Eau de Toilette Classique,Eau de Toilette,Classique,1755.56,1348.33
Jean Paul Gaultier,Jean Paul Gaultier Eau de Parfum Scandal Pour Homme Le Parfum Intense,Eau de Parfum,Scandal Pour Homme Le  Intense,976.67,713.33
Jean Paul Gaultier,Jean Paul Gaultier Eau de Toilette Scandal Pour Homme,Eau de Toilette,Scandal Pour Homme,1207.27,
Jean Paul Gaultier,Jean Paul Gaultier Eau de Toilette Le Male Collector,Eau de Toilette,Le Male Collector,1092.0,800.0
Jean Paul Gaultier,Jean Paul Gaultier Eau de Parfum Scandal Le Parfum Intense,Eau de Parfum,Scandal Le  Intense,2171.39,1368.43
Jean Paul Gaultier,Jean Paul Gaultier Parfum Scandal Intense,Parfum,Scandal Intense,2316.53,1853.22
Jean Paul Gaultier,Jean Paul Gaultier Parfum Scandal Pour Homme Absolu Parfum Concentré,Parfum,Scandal Pour Homme Absolu  Concentré,1775.0,1392.0
Jean Paul Gaultier,Jean Paul Gaultier Eau de Toilette Classique XMAS Collector,Eau de Toilette,Classique XMAS Collector,1285.0,1028.0
Jean Paul Gaultier,Jean Paul Gaultier Eau de Parfum Le Beau Paradise Garden,Eau de Parfum,Le Beau Paradise Garden,1142.67,913.33
Jean Paul Gaultier,Jean Paul Gaultier Eau de Parfum La Belle,Eau de Parfum,La Belle,2092.01,
Jean Paul Gaultier,Jean Paul Gaultier Eau de Toilette Classique Pride Limited Edition,Eau de Toilette,Classique Pride Limited Edition,1090.0,799.9
Jean Paul Gaultier,Jean Paul Gaultier Eau de Parfum Scandal,Eau de Parfum,Scandal,1991.25,1299.22
Jean Paul Gaultier,Jean Paul Gaultier Parfum Le Male Elixir,Parfum,Le Male Elixir,1255.33,
Jean Paul Gaultier,Jean Paul Gaultier Eau de Parfum Le Beau Le Parfum Intense,Eau de Parfum,Le Beau Le  Intense,1198.67,958.93
Jean Paul Gaultier,Jean Paul Gaultier Eau de Parfum Le Male Le Parfum,Eau de Parfum,Le Male Le,1038.83,644.95
Jean Paul Gaultier,Jean Paul Gaultier Eau de Toilette Le Beau,Eau de Toilette,Le Beau,1040.0,769.27
Jean Paul Gaultier,Jean Paul Gaultier Eau de Toilette Le Male Xmas Collector 2023,Eau de Toilette,Le Male Xmas Collector 2023,952.0,639.92
Jean Paul Gaultier,Jean Paul Gaultier Parfum Gaultier Divine Le Parfum,Parfum,Gaultier Divine Le,2800.0,2240.0
Jean Paul Gaultier,Jean Paul Gaultier Parfum Scandal Absolu Parfum Concentré,Parfum,Scandal Absolu  Concentré,2386.39,1809.06
Jean Paul Gaultier,Jean Paul Gaultier Eau de Parfum Scandal SO!,Eau de Parfum,Scandal SO!,2181.67,1489.73
Jean Paul Gaultier,Jean Paul Gaultier Eau de Toilette Le Male,Eau de Toilette,Le Male,1130.46,700.4
Jean Paul Gaultier,Jean Paul Gaultier Eau de Parfum La Belle,Eau de Parfum,La Belle,1907.67,1236.9
Jean Paul Gaultier,Jean Paul Gaultier Parfum Scandal Pour Homme Intense,Parfum,Scandal Pour Homme Intense,1692.5,1354.0
Jean Paul Gaultier,Jean Paul Gaultier Parfum Le Male Elixir Absolu,Parfum,Le Male Elixir Absolu,1299.78,903.96
Jean Paul Gaultier,Jean Paul Gaultier Eau de Toilette Le Male Ultra Intense,Eau de Toilette,Le Male Ultra Intense,749.95,624.95
Jean Paul Gaultier,Jean Paul Gaultier Eau de Parfum La Belle Paradise Garden,Eau de Parfum,La Belle Paradise Garden,2084.44,1667.56
Escada,Escada Eau de Parfum Celebrate N. O. W.,Eau de Parfum,Celebrate N. O. W.,1950.0,1439.9
Escada,Escada Eau de Toilette Bali Paradise,Eau de Toilette,Bali Paradise,1447.78,1060.9
Escada,Escada Eau de Parfum Especially Escada,Eau de Parfum,Especially Escada,2166.67,1011.2
Escada,Escada Eau de Parfum Show me Love Limited Edition,Eau de Parfum,Show me Love Limited Edition,1440.0,
Escada,Escada Eau de Toilette Santorini Sunrise Limited Edition,Eau de Toilette,Santorini Sunrise Limited Edition,1241.67,1126.12
Escada,Escada Eau de Toilette Fairy Love Limited Edition,Eau de Toilette,Fairy Love Limited Edition,1983.0,
Escada,Escada Eau de Toilette Brisa Cubana,Eau de Toilette,Brisa Cubana,1421.11,1271.79
Escada,Escada Eau de Parfum Escada Magnetism,Eau de Parfum,Escada Magnetism,1640.0,1331.7
Paglieri 1876,Paglieri 1876 Eau de Parfum Agrigentum,Eau de Parfum,Agrigentum,1509.9,
Paglieri 1876,Paglieri 1876 Eau de Parfum Florentia,Eau de Parfum,Florentia,1499.9,
Paglieri 1876,Paglieri 1876 Eau de Parfum Genua,Eau de Parfum,Genua,1509.9,
Acqua di Parma,Acqua di Parma Eau de Cologne Colonia C.L.U.B.,Eau de Cologne,Colonia C.L.U.B.,1437.19,
Acqua di Parma,Acqua di Parma Eau de Parfum Signatures Of The Sun QUERCIA Eau de Parfum 20 ml,Eau de Parfum,Signatures Of The Sun QUERCIA  20 ml,2764.44,
Acqua di Parma,Acqua di Parma Parfum Signatures Of The Sun Luce di Rosa,Parfum,Signatures Of The Sun Luce di Rosa,2764.44,
Acqua di Parma,Acqua di Parma Eau de Parfum Colonia Il Profumo,Eau de Parfum,Colonia Il Profumo,1838.81,
Acqua di Parma,Acqua di Parma Parfum Blu Mediterraneo Fico di Amalfi,Parfum,Blu Mediterraneo Fico di Amalfi,1440.89,
Acqua di Parma,Acqua di Parma Parfum Signatures Of The Sun Signatures of the Sun Zafferano,Parfum,Signatures Of The Sun Signatures of the Sun Zafferano,2764.44,
Acqua di Parma,Acqua di Parma Eau de Parfum Signatures Of The Sun Sandalo,Eau de Parfum,Signatures Of The Sun Sandalo,2764.44,
Acqua di Parma,Acqua di Parma Eau de Cologne Colonia Essenza,Eau de Cologne,Colonia Essenza,1360.89,
Acqua di Parma,Acqua di Parma Eau de Parfum Signatures Of The Sun Oud & Spice,Eau de Parfum,Signatures Of The Sun Oud & Spice,1846.67,
Acqua di Parma,Acqua di Parma Parfum Blu Mediterraneo Mirto di Panarea Limited Edition,Parfum,Blu Mediterraneo Mirto di Panarea Limited Edition,1240.0,
Acqua di Parma,Acqua di Parma Eau de Parfum Signatures Of The Sun Osmanthus,Eau de Parfum,Signatures Of The Sun Osmanthus,2764.44,
Acqua di Parma,Acqua di Parma Eau de Parfum Le Nobili Magnolia,Eau de Parfum,Le Nobili Magnolia,2600.0,
Acqua di Parma,Acqua di Parma Parfum Blu Mediterraneo Mirto di Panarea,Parfum,Blu Mediterraneo Mirto di Panarea,1440.89,
Acqua di Parma,Acqua di Parma Parfum Blu Mediterraneo Bergamotto di Calabria,Parfum,Blu Mediterraneo Bergamotto di Calabria,1440.89,
Acqua di Parma,Acqua di Parma Parfum Blu Mediterraneo Mandarino di Sicilia,Parfum,Blu Mediterraneo Mandarino di Sicilia,1440.89,
Acqua di Parma,Acqua di Parma Eau de Toilette Blu Mediterraneo Arancia di Capri,Eau de Toilette,Blu Mediterraneo Arancia di Capri,1440.89,
Acqua di Parma,Acqua di Parma Eau de Parfum Le Nobili Rosa,Eau de Parfum,Le Nobili Rosa,2600.0,
Acqua di Parma,Acqua di Parma Eau de Cologne Colonia Edc 50 Ml,Eau de Cologne,Colonia Edc 50 Ml,1360.89,
Acqua di Parma,Acqua di Parma Eau de Parfum Signatures Of The Sun Oud,Eau de Parfum,Signatures Of The Sun Oud,1846.67,
Acqua di Parma,Acqua di Parma Eau de Cologne Colonia Pura,Eau de Cologne,Colonia Pura,1360.89,
Acqua di Parma,Acqua di Parma Eau de Cologne Colonia Intensive,Eau de Cologne,Colonia Intensive,1553.4,
Acqua di Parma,Acqua di Parma Eau de Parfum Signatures Of The Sun Yuzu,Eau de Parfum,Signatures Of The Sun Yuzu,2764.44,
Acqua di Parma,Acqua di Parma Eau de Parfum Signatures Of The Sun Magnolia Infinita,Eau de Parfum,Signatures Of The Sun Magnolia Infinita,2764.44,
Acqua di Parma,Acqua di Parma Parfum Blu Mediterraneo Mandorlo di Sicilia,Parfum,Blu Mediterraneo Mandorlo di Sicilia,1363.15,
Acqua di Parma,Acqua di Parma Eau de Parfum Le Nobili Peonia,Eau de Parfum,Le Nobili Peonia,2600.0,
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Acqua Colonia Intense Intense Floral Fields of Ireland,Eau de Cologne,Acqua Colonia Intense Intense Floral Fields of Ireland,617.24,500.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Acqua Colonia Intense Refreshing Lagoons of Laos,Eau de Cologne,Acqua Colonia Intense Refreshing Lagoons of Laos,700.0,560.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Peony & Sandalwood Acqua Colonia,Eau de Cologne,Peony & Sandalwood Acqua Colonia,450.0,360.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Acqua Colonia Intense Intense Pure Breeze of Himalaya,Eau de Cologne,Acqua Colonia Intense Intense Pure Breeze of Himalaya,618.61,500.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Lemon & Ginger Aqua Colonia,Eau de Cologne,Lemon & Ginger Aqua Colonia,450.0,360.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne 4711 Original,Eau de Cologne,4711 Original,468.75,375.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Lime & Nutmeg Spritzen & Sprühen,Eau de Cologne,Lime & Nutmeg Spritzen & Sprühen,450.0,360.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Starfruit & White Flowers,Eau de Cologne,Starfruit & White Flowers,391.15,400.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Lychee & White Mint,Eau de Cologne,Lychee & White Mint,380.88,329.97
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Coconut Water & Yuzu,Eau de Cologne,Coconut Water & Yuzu,519.8,
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Freesia & Musk Aqua Colonia,Eau de Cologne,Freesia & Musk Aqua Colonia,450.0,360.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Fig & Vetiver,Eau de Cologne,Fig & Vetiver,450.0,360.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Yuzu & Cedarwood Eau de Cologne 50 ml Cedarwood & Yuzu,Eau de Cologne,Yuzu & Cedarwood  50 ml Cedarwood & Yuzu,450.0,360.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Pink Pepper & Grapefruit Aqua Colonia,Eau de Cologne,Pink Pepper & Grapefruit Aqua Colonia,388.22,360.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Blood Orange & Basil Aqua Colonia,Eau de Cologne,Blood Orange & Basil Aqua Colonia,407.04,360.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne Acqua Colonia Intense Intense Wakening Woods of Scandinavia,Eau de Cologne,Acqua Colonia Intense Intense Wakening Woods of Scandinavia,625.0,500.0
4711 Acqua Colonia,4711 Acqua Colonia Eau de Cologne White Peach & Coriander Lippen Creamy,Eau de Cologne,White Peach & Coriander Lippen Creamy,380.88,329.97
4711 Acqua Colonia,4711 Acqua Colonia Eau de Parfum Collection Absolue Amber Mandarin EdP Nat. Spray,Eau de Parfum,Collection Absolue Amber Mandarin EdP Nat. Spray,1139.9,
Chopard,Chopard Eau de Parfum Lemon Dulci Lemon Dulci 100ml,Eau de Parfum,Lemon Dulci Lemon Dulci 100ml,912.5,730.0
Chopard,Chopard Eau de Parfum Cašmir CHOPARD,Eau de Parfum,Cašmir CHOPARD,738.33,556.45
Chopard,Chopard Eau de Toilette Wish Pink Wish,Eau de Toilette,Wish Pink Wish,966.67,773.33
Chopard,Chopard Eau de Parfum Wish CHOPARD,Eau de Parfum,Wish CHOPARD,613.33,426.53
Juliette Has A Gun,Juliette Has a Gun Eau de Parfum Vanilla Vibes,Eau de Parfum,Vanilla Vibes,1725.0,1380.0
Juliette Has A Gun,Juliette Has a Gun Eau de Parfum Lust for Sun,Eau de Parfum,Lust for Sun,1725.0,1380.0
Juliette Has A Gun,Juliette Has a Gun Eau de Parfum Sunny Side Up,Eau de Parfum,Sunny Side Up,1350.0,1080.0
Juliette Has A Gun,Juliette Has a Gun Eau de Parfum Musc Invisible,Eau de Parfum,Musc Invisible,1725.0,1380.0
Juliette Has A Gun,Juliette Has a Gun Eau de Parfum Not a Perfume,Eau de Parfum,Not a Perfume,1725.0,1159.9
Juliette Has A Gun,Juliette Has a Gun Eau de Parfum Lady Vengeance,Eau de Parfum,Lady Vengeance,1350.0,1080.0
Juliette Has A Gun,Juliette Has a Gun Eau de Parfum Magnolia Bliss,Eau de Parfum,Magnolia Bliss,1725.0,1214.9
Juliette Has A Gun,Juliette Has a Gun Eau de Parfum Pear INC.,Eau de Parfum,Pear INC.,1725.0,1380.0
Juliette Has A Gun,Juliette Has a Gun Eau de Parfum Not A Perfume Superdose,Eau de Parfum,Not A Perfume Superdose,1450.0,1160.0
Juliette Has A Gun,Juliette Has a Gun Eau de Parfum Juliette,Eau de Parfum,Juliette,1725.0,1380.0
Juliette Has A Gun,Juliette Has a Gun Eau de Parfum MMMM...,Eau de Parfum,MMMM...,1725.0,1380.0
NAILTIME,NAILTIME Eau de Parfum Organic Ashwagandha Regenerate Serum,Eau de Parfum,Organic Ashwagandha Regenerate Serum,1898.75,
NAILTIME,NAILTIME Eau de Parfum Organic Manuka Honey Nail Cream,Eau de Parfum,Organic Manuka Honey Nail Cream,533.0,
NAILTIME,NAILTIME Eau de Parfum Duplex UV Nail Polish,Eau de Parfum,Duplex UV Nail Polish,1998.75,
NAILTIME,NAILTIME Eau de Parfum 21 Days Top Coat Ultra Shine,Eau de Parfum,21 Days Top Coat Ultra Shine,1898.75,
NAILTIME,NAILTIME Eau de Parfum Organic Sweet Almond Luxurious Nail Oil,Eau de Parfum,Organic Sweet Almond Luxurious Nail Oil,1898.75,
Bon Parfumeur,Bon Parfumeur Eau de Parfum Flowery Nr. 101 Rose Duftwicke Weiße Zeder,Parfum,Flowery Nr. 101 Rose Duftwicke Weiße Zeder,1280.0,1024.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Flowery 106,Parfum,Flowery 106,1766.67,1413.33
Bon Parfumeur,Bon Parfumeur Eau de Parfum Floral-Oriental 304,Parfum,Floral-Oriental 304,1280.0,1024.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Woody-Oriental Nr. 301 Sandelholz Ambra Kardamom,Parfum,Woody-Oriental Nr. 301 Sandelholz Ambra Kardamom,1299.95,1280.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Fruity Nr. 202 Wassermelone Rote Johannisbeere Jasmin,Parfum,Fruity Nr. 202 Wassermelone Rote Johannisbeere Jasmin,1280.0,1024.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Flowery Nr. 102 Tee Kardamom Mimose,Parfum,Flowery Nr. 102 Tee Kardamom Mimose,1299.95,
Bon Parfumeur,Bon Parfumeur Eau de Parfum Flowery Nr. 103 Tiareblüte Jasmin Hibiskus,Parfum,Flowery Nr. 103 Tiareblüte Jasmin Hibiskus,1339.95,1280.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Floral-Oriental Nr. 302 Amba Iris Sandelholz,Parfum,Floral-Oriental Nr. 302 Amba Iris Sandelholz,1416.45,
Bon Parfumeur,Bon Parfumeur Eau de Parfum Fruity Nr. 201 Grüner Apfel Maiglöckchen Birne,Parfum,Fruity Nr. 201 Grüner Apfel Maiglöckchen Birne,1299.95,1333.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Woody Nr. 602 Pfeffer Zeder Patschuli,Parfum,Woody Nr. 602 Pfeffer Zeder Patschuli,1280.0,1024.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Citrusy Nr. 001 Orangenblüte Petitgrain Bergamotte,Parfum,Citrusy Nr. 001 Orangenblüte Petitgrain Bergamotte,1280.0,1024.0
Bon Parfumeur,"Bon Parfumeur Eau de Parfum Les Privés 903  Baies du Népal, Safran, Oud",Parfum,"Les Privés 903  Baies du Népal, Safran, Oud",2216.5,1280.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Les Privés 603,Parfum,Les Privés 603,2138.28,2133.33
Bon Parfumeur,Bon Parfumeur Eau de Parfum Les Privés 104,Parfum,Les Privés 104,2216.5,1280.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Citrusy 004,Parfum,Citrusy 004,1333.12,
Bon Parfumeur,Bon Parfumeur Eau de Parfum Mossy-Woody Nr. 902 Armagnac Blonder Tabak Zimt,Parfum,Mossy-Woody Nr. 902 Armagnac Blonder Tabak Zimt,1280.0,1024.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Woody 702: Incense Lavender Cashmere Wood,Parfum,Woody 702: Incense Lavender Cashmere Wood,1333.12,
Bon Parfumeur,Bon Parfumeur Eau de Parfum Gently Oriental Nr. 901 Muskatnuss Mandel Patschuli,Parfum,Gently Oriental Nr. 901 Muskatnuss Mandel Patschuli,1280.0,1024.0
Bon Parfumeur,"Bon Parfumeur Eau de Parfum Flowery 106 ROSE DA, DAV, VANILLE",Parfum,"Flowery 106 ROSE DA, DAV, VANILLE",960.0,768.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Fruity Nr. 203 Himbeere Vanille Brombeere,Parfum,Fruity Nr. 203 Himbeere Vanille Brombeere,1280.0,1024.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Citrusy Nr. 002  Neroli Jasmin Weiße Ambra,Parfum,Citrusy Nr. 002  Neroli Jasmin Weiße Ambra,1416.45,
Bon Parfumeur,Bon Parfumeur Eau de Parfum Aquatic Nr. 802 Pfingstrose Lotos Bambus,Parfum,Aquatic Nr. 802 Pfingstrose Lotos Bambus,1313.17,768.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Citrusy Nr. 003 Yuzu Veilchenblätter Vetiver,Parfum,Citrusy Nr. 003 Yuzu Veilchenblätter Vetiver,1299.95,1333.0
Bon Parfumeur,Bon Parfumeur Eau de Parfum Oriental Nr. 401  Zeder Kandierte Pflaume Vanille,Parfum,Oriental Nr. 401  Zeder Kandierte Pflaume Vanille,1416.45,
