,brand,perfume_name,url,100 ml original_price,100 ml reduced_price,30 ml original_price,30 ml reduced_price,50 ml original_price,50 ml reduced_price,125 ml original_price,125 ml reduced_price,150 ml original_price,150 ml reduced_price,40 ml original_price,40 ml reduced_price,75 ml original_price,75 ml reduced_price,60 ml original_price,60 ml reduced_price,110 ml original_price,110 ml reduced_price,90 ml original_price,90 ml reduced_price,200 ml original_price,200 ml reduced_price,80 ml original_price,80 ml reduced_price,250 ml original_price,250 ml reduced_price,750 ml original_price,750 ml reduced_price,600 ml original_price,600 ml reduced_price,65 ml original_price,65 ml reduced_price,120 ml original_price,120 ml reduced_price,10 ml original_price,10 ml reduced_price,36 ml original_price,36 ml reduced_price,25 ml original_price,25 ml reduced_price,180 ml original_price,180 ml reduced_price,20 ml original_price,20 ml reduced_price,300 ml original_price,300 ml reduced_price,170 ml original_price,170 ml reduced_price,8 ml original_price,8 ml reduced_price,15 ml original_price,15 ml reduced_price,35 ml original_price,35 ml reduced_price,177 ml original_price,177 ml reduced_price,27 ml original_price,27 ml reduced_price,225 ml original_price,225 ml reduced_price,95 ml original_price,95 ml reduced_price,53 ml original_price,53 ml reduced_price,45 ml original_price,45 ml reduced_price,14 ml original_price,14 ml reduced_price,118 ml original_price,118 ml reduced_price,236 ml original_price,236 ml reduced_price,3 ml original_price,3 ml reduced_price,12 ml original_price,12 ml reduced_price,5 ml original_price,5 ml reduced_price,85 ml original_price,85 ml reduced_price,175 ml original_price,175 ml reduced_price,21 ml original_price,21 ml reduced_price,140 ml original_price,140 ml reduced_price,500 ml original_price,500 ml reduced_price,97 ml original_price,97 ml reduced_price,290 ml original_price,290 ml reduced_price,70 ml original_price,70 ml reduced_price,11 ml original_price,11 ml reduced_price,33 ml original_price,33 ml reduced_price,350 ml original_price,350 ml reduced_price,400 ml original_price,400 ml reduced_price,160 ml original_price,160 ml reduced_price,240 ml original_price,240 ml reduced_price,59 ml original_price,59 ml reduced_price,26 ml original_price,26 ml reduced_price,88 ml original_price,88 ml reduced_price,650 ml original_price,650 ml reduced_price,105 ml original_price,105 ml reduced_price,18 ml original_price,18 ml reduced_price,87 ml original_price,87 ml reduced_price,194 ml original_price,194 ml reduced_price,29 ml original_price,29 ml reduced_price,avg_original_price_per_liter,avg_reduced_price_per_liter
4448,Tiffany & Co.,Tiffany & Co. Eau de Parfum Tiffany & Co. Intense,https://www.douglas.de/de/p/3001048309?variant=043799,,,,,,,,,,,,,171.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285.2,
4449,Tiffany & Co.,Tiffany & Co. Duschgel Tiffany & Co.,https://www.douglas.de/de/p/3001038729,,,,,,,,,,,,,,,,,,,,,55.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.95,
4450,Tiffany & Co.,Tiffany & Co. Bodylotion Tiffany & Co.,https://www.douglas.de/de/p/3001038727,,,,,,,,,,,,,,,,,,,,,64.0,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,256.0
4451,Givenchy,Givenchy Duftset L’Interdit Rouge Geschenkset,https://www.douglas.de/de/p/5011574262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4452,Givenchy,Givenchy Eau de Parfum L’Interdit L'Interdit Eau de Parfum,https://www.douglas.de/de/p/5000420103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.5714285714284,1302.8571428571427
4453,Givenchy,Givenchy Eau de Parfum Irresistible Givenchy Rose Velvet,https://www.douglas.de/de/p/5010865232,,,,,117.0,93.6,,,,,,,,,,,,,,,,,143.0,125.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166.3095238095234,1781.3392857142856
4454,Givenchy,Givenchy Parfum Gentleman Society Extreme,https://www.douglas.de/de/p/5011286192,138.0,110.4,,,,,,,,,,,,,105.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.0,1252.0
4455,Givenchy,Givenchy Eau de Toilette Les Mythiques Xeryus Rouge,https://www.douglas.de/de/p/5010763009,114.0,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.0,912.0
4456,Givenchy,Givenchy Eau de Toilette Givenchy Pour Homme Blue Label,https://www.douglas.de/de/p/1013618304?variant=404676,107.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.8999999999999,
4457,Givenchy,Givenchy Duftset Gentleman Givenchy Geschenkset,https://www.douglas.de/de/p/5011588142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4458,Givenchy,Givenchy Eau de Parfum Gentleman Givenchy,https://www.douglas.de/de/p/3001042355?variant=412696,130.0,96.0,,,,,,,,,,,,,97.0,75.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.3333333333335,1113.25
4459,Givenchy,Givenchy Deodorant Gentleman Givenchy Stick,https://www.douglas.de/de/p/5010904024,,,,,,,,,,,,,42.0,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0,448.00000000000006
4460,Givenchy,Givenchy Eau de Parfum Gentleman Society Ambrée,https://www.douglas.de/de/p/5011683002?variant=1220402,141.0,112.8,,,,,,,,,,,,,105.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.0,1264.0
4461,Givenchy,Givenchy Eau de Parfum L’Interdit L'INTERDIT EDP,https://www.douglas.de/de/p/3001047505?variant=039553,,,,,117.0,76.99,,,,,,,,,,,,,,,,,143.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166.3095238095234,1407.8142857142857
4462,Givenchy,Givenchy Eau de Toilette Les Mythiques Ysatis,https://www.douglas.de/de/p/5010653122,135.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.0,1080.0
4463,Givenchy,Givenchy Eau de Parfum L’Interdit Rouge Ultime,https://www.douglas.de/de/p/5011023033,,,,,126.0,100.8,,,,,,,,,,,,,,,,,154.0,123.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.8095238095234,1871.047619047619
4464,Givenchy,Givenchy Eau de Toilette Gentleman Givenchy Intense,https://www.douglas.de/de/p/5009752136?variant=881768,120.0,96.0,,,,,,,,,,,,,88.0,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.3333333333335,1066.6666666666667
4465,Givenchy,Givenchy Eau de Parfum Dahlia Divin Les Parfums Mythiques,https://www.douglas.de/de/p/5010966012,162.0,129.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.0,1295.9999999999998
4466,Givenchy,Givenchy Eau de Toilette Les Mythiques III,https://www.douglas.de/de/p/5010681033,135.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.0,1080.0
4467,Givenchy,Givenchy Eau de Toilette Irresistible Givenchy,https://www.douglas.de/de/p/5009994000,,,,,99.0,79.2,,,,,,,,,,,,,,,,,121.0,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.8333333333333,1464.6666666666667
4468,Givenchy,Givenchy Eau de Parfum Gentleman Givenchy Boisee,https://www.douglas.de/de/p/5001543080,130.0,104.0,,,,,,,,,,,,,97.0,77.6,,,,,201.0,160.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.2222222222224,1045.7777777777776
4469,Givenchy,Givenchy Duftset Irresistible Givenchy Very Floral Geschenkset,https://www.douglas.de/de/p/5011563070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4470,Givenchy,Givenchy Eau de Toilette Irresistible Givenchy Fraiche,https://www.douglas.de/de/p/5010459064,,,,,98.0,78.4,,,,,,,,,,,,,,,,,120.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.0,1456.0
4471,Givenchy,Givenchy Duftset Gentleman Givenchy Boisée Geschenkset,https://www.douglas.de/de/p/5011574263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4472,Givenchy,Givenchy Eau de Toilette Gentleman Givenchy,https://www.douglas.de/de/p/3001038061?variant=412703,114.0,91.2,,,,,,,,,,,,,84.0,75.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.0,1082.5833333333335
4473,Givenchy,Givenchy Parfum L’Interdit Muttertag Geschenkset,https://www.douglas.de/de/p/5011407394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4474,Givenchy,,https://www.douglas.de/de/p/2010007529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4475,Givenchy,Givenchy Parfum L’Interdit ABSOLU,https://www.douglas.de/de/p/5011503067,,,,,129.0,87.0,,,,,,,,,,,,,,,,,157.0,125.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,57.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.8333333333335,1655.6190476190477
4476,Givenchy,Givenchy Eau de Parfum Irresistible Givenchy,https://www.douglas.de/de/p/5002225041?variant=1121193,162.0,129.6,,,117.0,93.6,,,,,,,,,,,,,,,,,143.0,114.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2029.7321428571427,1623.7857142857142
4477,Givenchy,Givenchy Eau de Toilette Amarige,https://www.douglas.de/de/p/1013601304,135.0,,67.0,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.6666666666667,1786.6666666666667
4478,Givenchy,Givenchy Eau de Parfum Very Irrésistible,https://www.douglas.de/de/p/2001004557?variant=011592,,,,,117.0,103.29,,,,,,,134.0,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063.3333333333335,1747.5666666666668
4479,Givenchy,Givenchy Parfum LInterdit - EdP Geschenkset,https://www.douglas.de/de/p/m002402020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4480,Givenchy,Givenchy Parfum L’Interdit Set,https://www.douglas.de/de/p/5011085065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4481,Givenchy,Givenchy Duftset L’Interdit Geschenkset,https://www.douglas.de/de/p/5011563066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4482,Givenchy,Givenchy Eau de Parfum Les Mythiques Monsieur,https://www.douglas.de/de/p/5010655001,114.0,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.0,912.0
4483,Givenchy,Givenchy Eau de Parfum Organza,https://www.douglas.de/de/p/1013617295,161.0,145.89,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.0,1458.8999999999999
4484,Givenchy,Givenchy Eau de Parfum EDP Spray,https://www.douglas.de/de/p/5010909019,161.0,145.89,,,113.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.8999999999999,1458.8999999999999
4485,Givenchy,Givenchy Eau de Toilette Eau de Givenchy Les Parfums Mythiques,https://www.douglas.de/de/p/5010882006,106.0,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.0,847.9999999999999
4486,Givenchy,Givenchy Parfum L’Interdit Rouge Geschenkset,https://www.douglas.de/de/p/5011407390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4487,Givenchy,Givenchy Eau de Parfum L’Interdit ROUGE,https://www.douglas.de/de/p/5010255114,,,,,117.0,87.0,185.0,148.0,,,,,,,,,,,,,,,143.0,114.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,61.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.7321428571427,1531.2857142857142
4488,Givenchy,Givenchy Parfum Irresistible Givenchy Muttertag Geschenkset,https://www.douglas.de/de/p/5011407392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4489,Givenchy,Givenchy Duftset L’Interdit Muttertag Geschenkset,https://www.douglas.de/de/p/5011356072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4490,Givenchy,Givenchy Duftset L’Interdit Geschenkset,https://www.douglas.de/de/p/5011582160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4491,Givenchy,Givenchy Eau de Parfum Irresistible Givenchy Very Floral,https://www.douglas.de/de/p/5011238003,,,,,117.0,93.6,,,,,,,,,,,,,,,,,143.0,114.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166.3095238095234,1733.047619047619
4492,Givenchy,Givenchy Deodorant Gentleman Society Spray,https://www.douglas.de/de/p/5010900083,,,,,,,,,43.0,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.6666666666667,229.33333333333334
4493,Givenchy,Givenchy Duftset Gentleman Givenchy Reserve Privée Geschenkset,https://www.douglas.de/de/p/5011582161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4494,Givenchy,Givenchy Eau de Parfum Gentleman Society Extreme,https://www.douglas.de/de/p/5011701061,,,,,,,,,,,,,,,,,,,,,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.0,
4495,Givenchy,Givenchy Eau de Toilette L’Interdit,https://www.douglas.de/de/p/5010692000,,,,,99.0,79.2,,,,,,,,,,,,,,,,,121.0,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.8333333333333,1464.6666666666667
4496,Givenchy,Givenchy Eau de Parfum Gentleman Society Society,https://www.douglas.de/de/p/5010887041?variant=1074710,137.0,92.0,,,,,,,,,,,,,102.0,81.6,,,,,209.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.6666666666667,988.3333333333334
4497,Givenchy,Givenchy Eau de Parfum Gentleman Givenchy Reserve Privee,https://www.douglas.de/de/p/5010463028,,,,,,,,,,,,,,,97.0,64.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.6666666666667,1083.1666666666665
4498,Givenchy,Givenchy Eau de Parfum Gentleman Society Extreme Geschenkset,https://www.douglas.de/de/p/5011570012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499,Givenchy,Givenchy Eau de Toilette Very Irrésistible,https://www.douglas.de/de/p/1013612304?variant=011589,,,,,99.0,88.79,,,,,,,114.0,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,1495.9
4500,Givenchy,Givenchy Parfum Pi Eau de Toilette,https://www.douglas.de/de/p/1013620304?variant=340024,114.0,91.2,,,81.0,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.0,1104.0
4501,SWEAT-OFF,SWEAT-OFF Deodorant SWEAT OFF Anti Perspirant Deo-Roller,https://www.douglas.de/de/p/m001414055,,,,,58.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.8,
4502,Lanvin,Lanvin Eau de Toilette L'Homme,https://www.douglas.de/de/p/3000001228?variant=832402,73.0,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.0,584.0
4503,Lanvin,Lanvin Eau de Parfum,https://www.douglas.de/de/p/5002486140?variant=959015,,,,,,,,,,,,,,,81.49,69.26,,,109.0,68.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.638888888889,956.0
4504,Lanvin,Lanvin Eau de Toilette Éclat d'Arpège Pour Homme,https://www.douglas.de/de/p/3001009233?variant=841865,75.89,,,,70.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.35,
4505,Lanvin,Lanvin Eau de Parfum Arpège,https://www.douglas.de/de/p/2001005394,101.0,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.0,807.9999999999999
4506,Lanvin,Lanvin Eau de Parfum Rumeur Eau De Parfum Spray,https://www.douglas.de/de/p/m002112982,53.02,45.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.2,450.6
4507,Lanvin,Lanvin Eau de Parfum Éclat d'Arpège Mon Éclat,https://www.douglas.de/de/p/5010616010,86.0,58.99,47.0,23.99,59.0,38.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.2222222222224,723.1222222222223
4508,Lanvin,Lanvin Eau de Toilette Éclat d'Arpège Sheer,https://www.douglas.de/de/p/5009518000?variant=804478,75.0,60.0,,,55.5,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.0,744.0
4509,Lanvin,Lanvin Eau de Parfum Éclat d'Arpège,https://www.douglas.de/de/p/3000004800?variant=131385,86.0,63.99,47.0,37.6,59.0,44.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.2222222222224,931.0111111111113
4510,Biotherm Homme,Biotherm Homme After Shave Basics Line Ultra Comfort Baume,https://www.douglas.de/de/p/5010485004,,,,,,,,,,,,,50.0,33.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.6666666666667,453.20000000000005
4511,Biotherm Homme,Biotherm Homme After Shave Basics Line Lotion,https://www.douglas.de/de/p/3000002360,48.0,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,383.99999999999994
